iteration,seed,dropout,rnn_dropout,last_perf,min_perf,time
in,in,in,in,out,out,out
int,float,float,float,float,float,float
73,2182306136,0.2,0.125,1.290320694,1.178268695,48.926884
74,2182306136,0.225,0.125,1.29133774,1.175502062,45.791712
75,2182306136,0.25,0.125,1.33097688,1.200510049,44.750954
76,2182306136,0.275,0.125,1.334502566,1.191710103,46.459976
77,2182306136,0.3,0.125,1.396391177,1.200912631,47.366619
78,2182306136,0,0.15,1.202165103,1.092625868,41.451236
79,2182306136,0.025,0.15,1.185394895,1.094748092,48.187514
80,2182306136,0.05,0.15,1.195291281,1.112608063,52.473211
81,2182306136,0.075,0.15,1.303471959,1.210495114,46.944496
82,2182306136,0.1,0.15,1.284300351,1.191901839,49.515632
83,2182306136,0.125,0.15,1.295276666,1.215983415,48.822832
84,2182306136,0.15,0.15,1.252453697,1.150983858,49.083791
85,2182306136,0.175,0.15,1.259382463,1.163769937,49.109187
86,2182306136,0.2,0.15,1.336533403,1.204223001,45.116234
87,2182306136,0.225,0.15,1.325454283,1.218581784,45.425483
88,2182306136,0.25,0.15,1.337257385,1.189234197,43.594709
89,2182306136,0.275,0.15,1.334655762,1.208923197,46.835102
90,2182306136,0.3,0.15,1.413641977,1.248491263,47.111953
91,2182306136,0,0.175,1.238167453,1.121399331,39.4761
92,2182306136,0.025,0.175,1.237313211,1.116616571,47.818547
93,2182306136,0.05,0.175,1.212488353,1.11777513,49.726945
94,2182306136,0.075,0.175,1.261826777,1.184110963,46.787671
95,2182306136,0.1,0.175,1.302414203,1.215524721,47.377502
96,2182306136,0.125,0.175,1.229146183,1.135477138,48.552942
97,2182306136,0.15,0.175,1.292189193,1.187886345,47.833146
98,2182306136,0.175,0.175,1.312985909,1.169560194,47.696639
99,2182306136,0.2,0.175,1.33955363,1.215506828,45.795233
100,2182306136,0.225,0.175,1.301233518,1.197706604,46.699762
101,2182306136,0.25,0.175,1.332431233,1.190855932,44.224065
102,2182306136,0.275,0.175,1.343815506,1.191514444,46.895032
103,2182306136,0.3,0.175,1.398346388,1.235107136,44.162841
104,2182306136,0,0.2,1.194841218,1.08422848,41.847951
105,2182306136,0.025,0.2,1.225070119,1.08303405,48.985033
106,2182306136,0.05,0.2,1.265213943,1.153892636,47.673887
107,2182306136,0.075,0.2,1.290319657,1.194165897,45.71213
108,2182306136,0.1,0.2,1.301662862,1.210819876,49.325563
109,2182306136,0.125,0.2,1.312222219,1.23075738,46.474314
110,2182306136,0.15,0.2,1.282739794,1.16866982,46.309135
111,2182306136,0.175,0.2,1.26144768,1.168819046,49.015357
112,2182306136,0.2,0.2,1.315536141,1.177496219,46.384797
113,2182306136,0.225,0.2,1.320068359,1.188018334,47.727271
114,2182306136,0.25,0.2,1.362566936,1.187910271,46.494577
115,2182306136,0.275,0.2,1.360590982,1.213337481,46.386892
116,2182306136,0.3,0.2,1.376144338,1.190715456,48.323652
117,2182306136,0,0.225,1.160189462,1.067563772,42.900151
118,2182306136,0.025,0.225,1.198538339,1.107569134,48.44379
119,2182306136,0.05,0.225,1.224571526,1.138889456,48.991505
120,2182306136,0.075,0.225,1.265761364,1.159151185,49.504156
121,2182306136,0.1,0.225,1.234811115,1.151406956,50.379057
122,2182306136,0.125,0.225,1.259694064,1.161325383,46.17357
123,2182306136,0.15,0.225,1.250503087,1.146301937,48.066653
124,2182306136,0.175,0.225,1.300854385,1.177050316,45.454731
125,2182306136,0.2,0.225,1.302659011,1.185130155,45.687836
126,2182306136,0.225,0.225,1.343312585,1.200977314,44.7031
127,2182306136,0.25,0.225,1.325875723,1.19326396,44.500194
128,2182306136,0.275,0.225,1.332602394,1.199753916,47.227939
129,2182306136,0.3,0.225,1.433965194,1.237555063,45.417037
130,2182306136,0,0.25,1.255119896,1.078228045,42.511444
131,2182306136,0.025,0.25,1.238291061,1.101425302,45.671118
132,2182306136,0.05,0.25,1.17922914,1.078355765,52.04342
133,2182306136,0.075,0.25,1.214795566,1.100622678,50.114237
134,2182306136,0.1,0.25,1.241439354,1.165016377,47.876205
135,2182306136,0.125,0.25,1.220867121,1.157262087,51.668388
136,2182306136,0.15,0.25,1.294727921,1.186561012,46.278559
137,2182306136,0.175,0.25,1.276606071,1.185967159,47.930575
138,2182306136,0.2,0.25,1.381413794,1.209207928,44.429039
139,2182306136,0.225,0.25,1.334892893,1.208167148,46.628293
140,2182306136,0.25,0.25,1.343180752,1.188036954,46.178009
141,2182306136,0.275,0.25,1.301460671,1.199902463,47.314262
142,2182306136,0.3,0.25,1.388117576,1.216167223,45.545774
143,2182306136,0,0.275,1.169696629,1.067286265,43.430977
144,2182306136,0.025,0.275,1.224077606,1.122511983,48.72722
145,2182306136,0.05,0.275,1.204123688,1.097432911,48.70781
146,2182306136,0.075,0.275,1.232474649,1.13539232,49.266453
147,2182306136,0.1,0.275,1.289930928,1.182088768,46.645787
148,2182306136,0.125,0.275,1.243198299,1.162086713,50.192035
149,2182306136,0.15,0.275,1.295800066,1.162763917,45.340117
150,2182306136,0.175,0.275,1.338444602,1.206624544,45.186779
151,2182306136,0.2,0.275,1.368097162,1.221207368,44.812794
152,2182306136,0.225,0.275,1.325880158,1.20623014,45.947145
153,2182306136,0.25,0.275,1.349078918,1.1870543,46.473246
154,2182306136,0.275,0.275,1.314413536,1.188851488,48.108408
155,2182306136,0.3,0.275,1.45617069,1.219346654,46.967714
156,2182306136,0,0.3,1.178374398,1.069178665,42.688488
157,2182306136,0.025,0.3,1.21289953,1.074957705,50.912832
158,2182306136,0.05,0.3,1.215356934,1.123133886,48.892822
159,2182306136,0.075,0.3,1.189727652,1.11581403,52.542469
160,2182306136,0.1,0.3,1.24465574,1.181451154,48.881673
161,2182306136,0.125,0.3,1.242194176,1.145476317,47.538352
162,2182306136,0.15,0.3,1.287289035,1.174212313,48.179091
163,2182306136,0.175,0.3,1.303372467,1.181769145,47.394519
164,2182306136,0.2,0.3,1.313824391,1.198235595,45.393281
165,2182306136,0.225,0.3,1.381490934,1.27161597,46.060023
166,2182306136,0.25,0.3,1.316513562,1.207139134,48.395069
167,2182306136,0.275,0.3,1.331945038,1.215216672,45.290116
168,2182306136,0.3,0.3,1.415210593,1.249097073,44.698082
0,3156479463,0,0,1.240378594,1.16591121,39.805169
1,3156479463,0.025,0,1.287506568,1.180484784,42.548271
2,3156479463,0.05,0,1.280455828,1.175969207,41.916889
3,3156479463,0.075,0,1.225586164,1.128589809,46.523588
4,3156479463,0.1,0,1.204556954,1.064821935,45.9211
5,3156479463,0.125,0,1.267670631,1.129991066,45.88896
6,3156479463,0.15,0,1.256250775,1.131191278,45.355001
7,3156479463,0.175,0,1.249671352,1.113383138,44.401076
8,3156479463,0.2,0,1.325206697,1.196191669,44.980803
9,3156479463,0.225,0,1.303410971,1.195729303,46.980255
10,3156479463,0.25,0,1.2391276,1.157615638,47.546163
11,3156479463,0.275,0,1.353672528,1.206735373,47.255061
12,3156479463,0.3,0,1.370799458,1.216617763,41.776753
13,3156479463,0,0.025,1.206024003,1.101445293,44.210183
14,3156479463,0.025,0.025,1.299099433,1.21150167,47.347009
15,3156479463,0.05,0.025,1.293984687,1.141940546,47.530028
16,3156479463,0.075,0.025,1.264462411,1.106796157,47.414222
17,3156479463,0.1,0.025,1.210531402,1.103427029,47.286219
18,3156479463,0.125,0.025,1.263470352,1.153916347,44.625768
19,3156479463,0.15,0.025,1.297010076,1.180982876,44.520954
20,3156479463,0.175,0.025,1.259705985,1.146029711,48.310088
21,3156479463,0.2,0.025,1.267327666,1.13520118,48.024225
22,3156479463,0.225,0.025,1.333183765,1.204736722,44.567893
23,3156479463,0.25,0.025,1.267143214,1.124506259,49.391138
24,3156479463,0.275,0.025,1.290522456,1.168052232,48.52886
25,3156479463,0.3,0.025,1.452726901,1.220495725,43.245691
26,3156479463,0,0.05,1.205745351,1.107370996,43.47029
27,3156479463,0.025,0.05,1.257091355,1.133770704,50.280761
28,3156479463,0.05,0.05,1.243682539,1.138905191,48.06426
29,3156479463,0.075,0.05,1.369058728,1.260205686,42.521828
30,3156479463,0.1,0.05,1.245514452,1.163178325,45.034449
31,3156479463,0.125,0.05,1.276871562,1.195590043,44.079847
32,3156479463,0.15,0.05,1.207437122,1.132682633,47.588028
33,3156479463,0.175,0.05,1.20456593,1.089068079,48.741187
34,3156479463,0.2,0.05,1.294870913,1.18658396,44.856142
35,3156479463,0.225,0.05,1.241564083,1.147383392,45.539973
36,3156479463,0.25,0.05,1.276103246,1.157286227,47.381131
37,3156479463,0.275,0.05,1.286322999,1.134751058,47.857077
38,3156479463,0.3,0.05,1.385482597,1.247062552,42.815566
39,3156479463,0,0.075,1.14552201,1.021644211,45.347686
40,3156479463,0.025,0.075,1.217498291,1.078415382,51.822158
41,3156479463,0.05,0.075,1.250495493,1.158648288,48.085295
42,3156479463,0.075,0.075,1.322012258,1.156577432,44.021863
43,3156479463,0.1,0.075,1.211228621,1.11589179,48.564112
44,3156479463,0.125,0.075,1.262550962,1.108214056,46.49402
45,3156479463,0.15,0.075,1.23165735,1.155822623,47.679909
46,3156479463,0.175,0.075,1.250003147,1.158394027,47.303858
47,3156479463,0.2,0.075,1.307739151,1.199506187,48.033392
48,3156479463,0.225,0.075,1.247780836,1.141615427,48.975638
49,3156479463,0.25,0.075,1.270316625,1.173331046,46.225626
50,3156479463,0.275,0.075,1.349816942,1.20217551,44.973078
51,3156479463,0.3,0.075,1.322255242,1.189399719,46.694361
52,3156479463,0,0.1,1.218458402,1.087293243,49.814841
53,3156479463,0.025,0.1,1.195906639,1.086518633,49.2999
54,3156479463,0.05,0.1,1.319881296,1.215735543,45.587234
55,3156479463,0.075,0.1,1.307697487,1.180164039,46.558078
56,3156479463,0.1,0.1,1.23608762,1.121261394,49.371301
57,3156479463,0.125,0.1,1.236351037,1.153145635,47.896193
58,3156479463,0.15,0.1,1.254897451,1.152339876,45.590908
59,3156479463,0.175,0.1,1.224548113,1.138492453,49.459617
60,3156479463,0.2,0.1,1.258604074,1.185086894,47.210144
61,3156479463,0.225,0.1,1.261814797,1.144706619,46.515257
62,3156479463,0.25,0.1,1.276575279,1.198105454,44.686764
63,3156479463,0.275,0.1,1.269484401,1.172919166,46.823976
64,3156479463,0.3,0.1,1.392539883,1.218868697,51.27897
65,3156479463,0,0.125,1.256585097,1.164021766,41.597274
66,3156479463,0.025,0.125,1.325263965,1.238471627,43.563047
67,3156479463,0.05,0.125,1.26514833,1.17296828,49.624097
68,3156479463,0.075,0.125,1.251839137,1.151726639,46.186711
69,3156479463,0.1,0.125,1.211066782,1.078722608,49.995653
70,3156479463,0.125,0.125,1.308564472,1.163403809,45.000108
71,3156479463,0.15,0.125,1.25177623,1.134593642,48.049234
72,3156479463,0.175,0.125,1.189009285,1.035379839,49.17377
73,3156479463,0.2,0.125,1.253759885,1.154746497,48.583349
74,3156479463,0.225,0.125,1.229223192,1.116836584,47.307185
75,3156479463,0.25,0.125,1.276757514,1.182333159,46.704008
76,3156479463,0.275,0.125,1.287761819,1.180691373,48.343096
77,3156479463,0.3,0.125,1.356626296,1.226641798,45.531186
78,3156479463,0,0.15,1.333698297,1.218278396,38.278144
79,3156479463,0.025,0.15,1.290477836,1.170733786,51.243214
80,3156479463,0.05,0.15,1.194622195,1.105121863,49.898854
81,3156479463,0.075,0.15,1.324881244,1.192074025,43.042926
82,3156479463,0.1,0.15,1.258295619,1.136383069,47.076833
83,3156479463,0.125,0.15,1.302409875,1.166615617,43.153631
84,3156479463,0.15,0.15,1.206269765,1.138232255,48.441289
85,3156479463,0.175,0.15,1.271294367,1.15046562,45.78986
86,3156479463,0.2,0.15,1.267101264,1.159782088,48.982155
87,3156479463,0.225,0.15,1.291229272,1.18761493,44.507978
88,3156479463,0.25,0.15,1.295879233,1.188283217,47.463136
89,3156479463,0.275,0.15,1.266829574,1.168959141,49.657093
90,3156479463,0.3,0.15,1.380018163,1.239130735,48.192158
91,3156479463,0,0.175,1.302399874,1.185108793,40.452633
92,3156479463,0.025,0.175,1.228546083,1.117022443,49.648186
93,3156479463,0.05,0.175,1.288974369,1.163826311,47.641203
94,3156479463,0.075,0.175,1.305606341,1.174598837,47.131834
95,3156479463,0.1,0.175,1.197209251,1.089115202,52.172005
96,3156479463,0.125,0.175,1.238245893,1.119601321,45.632608
97,3156479463,0.15,0.175,1.195839202,1.130367529,49.461124
98,3156479463,0.175,0.175,1.280085111,1.182222962,45.197027
99,3156479463,0.2,0.175,1.242008424,1.149034595,47.631535
100,3156479463,0.225,0.175,1.303134823,1.194363022,43.796924
101,3156479463,0.25,0.175,1.28685919,1.16371125,43.712126
102,3156479463,0.275,0.175,1.241467297,1.132897747,48.659345
103,3156479463,0.3,0.175,1.408028185,1.192292392,46.47194
104,3156479463,0,0.2,1.173672664,1.093993258,45.807917
105,3156479463,0.025,0.2,1.269737315,1.193469036,50.202268
106,3156479463,0.05,0.2,1.273940086,1.169149804,48.410932
107,3156479463,0.075,0.2,1.328760409,1.186978006,44.027122
108,3156479463,0.1,0.2,1.221453786,1.13079809,47.807613
109,3156479463,0.125,0.2,1.205710351,1.11051501,46.842045
110,3156479463,0.15,0.2,1.249290538,1.153515005,47.438353
111,3156479463,0.175,0.2,1.249772406,1.123961055,46.739618
112,3156479463,0.2,0.2,1.25262816,1.140298545,49.144283
113,3156479463,0.225,0.2,1.297684062,1.168990827,45.579986
114,3156479463,0.25,0.2,1.253995144,1.165841115,45.245553
115,3156479463,0.275,0.2,1.264833939,1.144360709,48.352189
116,3156479463,0.3,0.2,1.350323021,1.200071311,46.127763
117,3156479463,0,0.225,1.178540146,1.085143411,44.672743
118,3156479463,0.025,0.225,1.206453276,1.09513346,54.343455
119,3156479463,0.05,0.225,1.365238082,1.260000706,43.079523
120,3156479463,0.075,0.225,1.356245756,1.22184689,44.558567
121,3156479463,0.1,0.225,1.201003313,1.137362468,48.389828
122,3156479463,0.125,0.225,1.291690838,1.209631407,48.660491
123,3156479463,0.15,0.225,1.24961983,1.149325228,47.227998
124,3156479463,0.175,0.225,1.232628334,1.120029438,48.564144
125,3156479463,0.2,0.225,1.247332513,1.140165401,47.870544
126,3156479463,0.225,0.225,1.306260192,1.206138313,46.289737
127,3156479463,0.25,0.225,1.270031226,1.176597583,45.521882
128,3156479463,0.275,0.225,1.28924799,1.182447207,49.968444
129,3156479463,0.3,0.225,1.338117278,1.172405124,46.498756
130,3156479463,0,0.25,1.242115235,1.170124388,39.927411
131,3156479463,0.025,0.25,1.232993984,1.117191088,50.423792
132,3156479463,0.05,0.25,1.293028641,1.194819689,49.287484
133,3156479463,0.075,0.25,1.347241187,1.201578343,45.014221
134,3156479463,0.1,0.25,1.264502609,1.159077859,48.066897
135,3156479463,0.125,0.25,1.269008791,1.155754495,44.589317
136,3156479463,0.15,0.25,1.227216446,1.154663718,50.286823
137,3156479463,0.175,0.25,1.253609884,1.126954901,47.460566
138,3156479463,0.2,0.25,1.239411509,1.135977781,47.702947
139,3156479463,0.225,0.25,1.250531912,1.116499853,48.953875
140,3156479463,0.25,0.25,1.310933793,1.178762746,48.68681
141,3156479463,0.275,0.25,1.247153282,1.178683245,48.115356
142,3156479463,0.3,0.25,1.36600678,1.225031626,45.585906
143,3156479463,0,0.275,1.21804961,1.10741713,42.87225
144,3156479463,0.025,0.275,1.307561111,1.21888746,46.886973
145,3156479463,0.05,0.275,1.278165519,1.158417392,46.016282
146,3156479463,0.075,0.275,1.28184793,1.148715377,48.73128
147,3156479463,0.1,0.275,1.236349916,1.134725797,45.846687
148,3156479463,0.125,0.275,1.215892756,1.110277295,47.286627
149,3156479463,0.15,0.275,1.252071249,1.155809426,47.461454
150,3156479463,0.175,0.275,1.244547868,1.137989914,47.716813
151,3156479463,0.2,0.275,1.286081553,1.188400984,44.290366
152,3156479463,0.225,0.275,1.262762892,1.116816509,49.783021
153,3156479463,0.25,0.275,1.312672639,1.181291759,49.204619
154,3156479463,0.275,0.275,1.299334478,1.173769951,49.657726
155,3156479463,0.3,0.275,1.37005415,1.186895585,45.691639
156,3156479463,0,0.3,1.274037313,1.190204132,39.522925
157,3156479463,0.025,0.3,1.301391339,1.19207108,48.314536
158,3156479463,0.05,0.3,1.259135997,1.131131387,48.743269
159,3156479463,0.075,0.3,1.22237829,1.111037171,48.98772
160,3156479463,0.1,0.3,1.233138537,1.119112301,46.474316
161,3156479463,0.125,0.3,1.268032026,1.123853672,48.221865
162,3156479463,0.15,0.3,1.224047935,1.1191347,51.832528
163,3156479463,0.175,0.3,1.270199966,1.144492614,46.294199
164,3156479463,0.2,0.3,1.294561696,1.197100925,47.717005
165,3156479463,0.225,0.3,1.271259964,1.152822053,45.975625
166,3156479463,0.25,0.3,1.287030709,1.151349723,47.180543
167,3156479463,0.275,0.3,1.262864709,1.150285637,47.651887
168,3156479463,0.3,0.3,1.374966466,1.214991653,45.906196
0,4172157981,0,0,1.333214152,1.139290106,37.014868
1,4172157981,0.025,0,1.255700028,1.087905788,42.874083
2,4172157981,0.05,0,1.251695418,1.112753117,41.705432
3,4172157981,0.075,0,1.263267446,1.165559947,41.950228
4,4172157981,0.1,0,1.195008695,1.059379554,46.121162
5,4172157981,0.125,0,1.311466074,1.205670619,40.778875
6,4172157981,0.15,0,1.243382502,1.143675506,48.261844
7,4172157981,0.175,0,1.315572691,1.183828771,40.649808
8,4172157981,0.2,0,1.274090838,1.174255586,44.740871
9,4172157981,0.225,0,1.310690761,1.189899182,41.977839
10,4172157981,0.25,0,1.305814588,1.186664224,43.407113
11,4172157981,0.275,0,1.251310802,1.130528963,45.354424
12,4172157981,0.3,0,1.332431841,1.184012783,44.110769
13,4172157981,0,0.025,1.220619977,1.087671137,41.515771
14,4172157981,0.025,0.025,1.187078726,1.063483346,46.432031
15,4172157981,0.05,0.025,1.200891268,1.091216743,46.368552
16,4172157981,0.075,0.025,1.236397755,1.099469256,44.384517
17,4172157981,0.1,0.025,1.209322917,1.075997341,44.954483
18,4172157981,0.125,0.025,1.214916575,1.107302141,47.814605
19,4172157981,0.15,0.025,1.341950643,1.196044183,42.473875
20,4172157981,0.175,0.025,1.351657987,1.230295765,64.338987
21,4172157981,0.2,0.025,1.28029443,1.129154694,44.569191
22,4172157981,0.225,0.025,1.34663465,1.238644111,44.646086
23,4172157981,0.25,0.025,1.401768339,1.244669151,41.623751
24,4172157981,0.275,0.025,1.355801558,1.217702234,43.542619
25,4172157981,0.3,0.025,1.368729866,1.207019186,45.284202
26,4172157981,0,0.05,1.212165821,1.086476278,42.813072
27,4172157981,0.025,0.05,1.238767242,1.085683489,44.761118
28,4172157981,0.05,0.05,1.277652347,1.110457301,43.910961
29,4172157981,0.075,0.05,1.237913942,1.085674095,44.037918
30,4172157981,0.1,0.05,1.220192182,1.057200229,46.54165
31,4172157981,0.125,0.05,1.314731884,1.180169523,42.84407
32,4172157981,0.15,0.05,1.276755178,1.104578424,45.397263
33,4172157981,0.175,0.05,1.210019612,1.109174836,50.215203
34,4172157981,0.2,0.05,1.278579462,1.156738412,47.982901
35,4172157981,0.225,0.05,1.312042296,1.173609972,47.32608
36,4172157981,0.25,0.05,1.27466749,1.190420318,52.722271
37,4172157981,0.275,0.05,1.336243939,1.198634672,47.355462
38,4172157981,0.3,0.05,1.332234859,1.210380661,49.967606
39,4172157981,0,0.075,1.201015556,1.024419999,47.375925
40,4172157981,0.025,0.075,1.158642519,1.018802238,47.651725
41,4172157981,0.05,0.075,1.232037055,1.097879553,48.028725
42,4172157981,0.075,0.075,1.224598098,1.10391947,49.385596
43,4172157981,0.1,0.075,1.22187314,1.116612172,47.024344
44,4172157981,0.125,0.075,1.295747483,1.162200272,46.258391
45,4172157981,0.15,0.075,1.22502774,1.101040471,49.399622
46,4172157981,0.175,0.075,1.286903203,1.145886385,48.382313
47,4172157981,0.2,0.075,1.279105735,1.102786338,52.120862
48,4172157981,0.225,0.075,1.306291974,1.165461659,48.180784
49,4172157981,0.25,0.075,1.335199714,1.2294029,46.099294
50,4172157981,0.275,0.075,1.32156899,1.201858783,51.328928
51,4172157981,0.3,0.075,1.357434976,1.187231266,49.732709
52,4172157981,0,0.1,1.187153471,1.064119053,43.932039
53,4172157981,0.025,0.1,1.230182421,1.061092424,45.305427
54,4172157981,0.05,0.1,1.215933859,1.083155298,54.76082
55,4172157981,0.075,0.1,1.212436903,1.126117694,50.580481
56,4172157981,0.1,0.1,1.174968052,1.051305151,51.698418
57,4172157981,0.125,0.1,1.189061844,1.082588017,47.784821
58,4172157981,0.15,0.1,1.313159323,1.195691419,45.465515
59,4172157981,0.175,0.1,1.251539075,1.150343561,49.081363
60,4172157981,0.2,0.1,1.351200509,1.234528351,44.599771
61,4172157981,0.225,0.1,1.346756756,1.199641752,45.57769
62,4172157981,0.25,0.1,1.317013371,1.156096399,49.128266
63,4172157981,0.275,0.1,1.309945488,1.223425996,50.611873
64,4172157981,0.3,0.1,1.332769752,1.21688689,47.649675
65,4172157981,0,0.125,1.188237536,1.046800625,44.473646
66,4172157981,0.025,0.125,1.185987234,1.053459167,48.384753
67,4172157981,0.05,0.125,1.227021551,1.099371588,46.745072
68,4172157981,0.075,0.125,1.320851707,1.185160172,44.942891
69,4172157981,0.1,0.125,1.257246578,1.126285231,51.644159
70,4172157981,0.125,0.125,1.265942907,1.135732067,49.798524
71,4172157981,0.15,0.125,1.336789966,1.166282558,46.989918
72,4172157981,0.175,0.125,1.30338639,1.186119092,51.952357
73,4172157981,0.2,0.125,1.284685063,1.149359322,46.784611
74,4172157981,0.225,0.125,1.31078428,1.195622599,49.232687
75,4172157981,0.25,0.125,1.316497552,1.196795499,46.253956
76,4172157981,0.275,0.125,1.314136553,1.203580153,47.695137
77,4172157981,0.3,0.125,1.35267837,1.19564991,46.632998
78,4172157981,0,0.15,1.214438879,1.057485878,44.873152
79,4172157981,0.025,0.15,1.233154881,1.075497496,48.706154
80,4172157981,0.05,0.15,1.173212981,1.069436687,51.94592
81,4172157981,0.075,0.15,1.15970459,1.058764887,49.211127
82,4172157981,0.1,0.15,1.197979629,1.089985907,50.479728
83,4172157981,0.125,0.15,1.259341121,1.139077139,46.239447
84,4172157981,0.15,0.15,1.237527096,1.119106364,54.284687
85,4172157981,0.175,0.15,1.266053069,1.148745441,45.176353
86,4172157981,0.2,0.15,1.284555411,1.154377675,45.732359
87,4172157981,0.225,0.15,1.260505176,1.163789904,52.708486
88,4172157981,0.25,0.15,1.328981268,1.179155707,50.168117
89,4172157981,0.275,0.15,1.358485186,1.251359439,47.486678
90,4172157981,0.3,0.15,1.341373074,1.235460365,47.675214
91,4172157981,0,0.175,1.137251973,0.993543077,48.558401
92,4172157981,0.025,0.175,1.234234202,1.086155057,46.707776
93,4172157981,0.05,0.175,1.247223008,1.134293795,50.416956
94,4172157981,0.075,0.175,1.212463367,1.100784814,49.216196
95,4172157981,0.1,0.175,1.202541053,1.056413007,49.543306
96,4172157981,0.125,0.175,1.214951622,1.071727347,50.748217
97,4172157981,0.15,0.175,1.248657417,1.14586097,48.155571
98,4172157981,0.175,0.175,1.219647026,1.089172542,51.579576
99,4172157981,0.2,0.175,1.311909354,1.164277709,46.967208
100,4172157981,0.225,0.175,1.354354131,1.243879712,49.103606
101,4172157981,0.25,0.175,1.367819953,1.23459959,46.511416
102,4172157981,0.275,0.175,1.305998051,1.159661126,47.853883
103,4172157981,0.3,0.175,1.340096653,1.196767974,48.927006
104,4172157981,0,0.2,1.242110002,1.058051503,43.530823
105,4172157981,0.025,0.2,1.266155636,1.073916078,46.641461
106,4172157981,0.05,0.2,1.241580212,1.09093045,51.780905
107,4172157981,0.075,0.2,1.233937824,1.116776431,45.59473
108,4172157981,0.1,0.2,1.211910331,1.080760264,51.453271
109,4172157981,0.125,0.2,1.228319728,1.039843333,50.589021
110,4172157981,0.15,0.2,1.2629197,1.157287979,48.473633
111,4172157981,0.175,0.2,1.260379648,1.143983543,50.365698
112,4172157981,0.2,0.2,1.309109735,1.142451382,49.050697
113,4172157981,0.225,0.2,1.278602839,1.161312914,51.483267
114,4172157981,0.25,0.2,1.303789246,1.172104573,48.102703
115,4172157981,0.275,0.2,1.310236561,1.1955441,47.575579
116,4172157981,0.3,0.2,1.347050858,1.223308289,46.277645
117,4172157981,0,0.225,1.202593434,1.079813397,43.291933
118,4172157981,0.025,0.225,1.201547813,1.110624313,45.366028
119,4172157981,0.05,0.225,1.201489437,1.044768238,52.854692
120,4172157981,0.075,0.225,1.241013813,1.082595432,45.944985
121,4172157981,0.1,0.225,1.223953533,1.064563489,45.682075
122,4172157981,0.125,0.225,1.251955342,1.129258144,44.462995
123,4172157981,0.15,0.225,1.226777983,1.078521693,45.866629
124,4172157981,0.175,0.225,1.275498736,1.121873569,46.481659
125,4172157981,0.2,0.225,1.315157926,1.199377179,43.942456
126,4172157981,0.225,0.225,1.319365859,1.21575768,45.810256
127,4172157981,0.25,0.225,1.33535403,1.171162093,45.158181
128,4172157981,0.275,0.225,1.334831488,1.227987003,44.553804
129,4172157981,0.3,0.225,1.330234933,1.21819489,47.563057
130,4172157981,0,0.25,1.215774941,1.030090082,42.914158
131,4172157981,0.025,0.25,1.230898261,1.091306436,43.919251
132,4172157981,0.05,0.25,1.231858802,1.089804816,44.882521
133,4172157981,0.075,0.25,1.196616638,1.050556529,45.358924
134,4172157981,0.1,0.25,1.212166238,1.071149921,45.370567
135,4172157981,0.125,0.25,1.198763835,1.058173645,45.499022
136,4172157981,0.15,0.25,1.276469994,1.170332074,44.176292
137,4172157981,0.175,0.25,1.302115631,1.189808059,47.767713
138,4172157981,0.2,0.25,1.284744596,1.152608013,43.927543
139,4172157981,0.225,0.25,1.308889866,1.18039124,49.787883
140,4172157981,0.25,0.25,1.320510185,1.18413806,45.299688
141,4172157981,0.275,0.25,1.348233271,1.207861304,45.778876
142,4172157981,0.3,0.25,1.325940239,1.177407968,49.684006
143,4172157981,0,0.275,1.286182928,1.181309104,39.123058
144,4172157981,0.025,0.275,1.193294764,1.049259198,45.435629
145,4172157981,0.05,0.275,1.21376276,1.071711254,45.886604
146,4172157981,0.075,0.275,1.22001965,1.05002923,44.283641
147,4172157981,0.1,0.275,1.197038996,1.079054403,45.432853
148,4172157981,0.125,0.275,1.192542326,1.04885906,47.249503
149,4172157981,0.15,0.275,1.186266816,1.048221385,48.191689
150,4172157981,0.175,0.275,1.254708147,1.111353493,45.774198
151,4172157981,0.2,0.275,1.302166331,1.159112537,45.340275
152,4172157981,0.225,0.275,1.267408824,1.165786803,48.779378
153,4172157981,0.25,0.275,1.319452214,1.217450178,49.981186
154,4172157981,0.275,0.275,1.339256537,1.194680667,45.987716
155,4172157981,0.3,0.275,1.358195472,1.216078293,48.780722
156,4172157981,0,0.3,1.160438347,1.045463455,41.635034
157,4172157981,0.025,0.3,1.250405848,1.081331813,45.088088
158,4172157981,0.05,0.3,1.204435682,1.07914573,44.35623
159,4172157981,0.075,0.3,1.195959044,1.065391958,47.71719
160,4172157981,0.1,0.3,1.214273119,1.084027231,45.896709
161,4172157981,0.125,0.3,1.258052862,1.131147814,48.014833
162,4172157981,0.15,0.3,1.340500522,1.22232101,43.73357
163,4172157981,0.175,0.3,1.219589388,1.103785908,47.45405
164,4172157981,0.2,0.3,1.279311562,1.157439971,48.724559
165,4172157981,0.225,0.3,1.380831993,1.267156541,44.18241
166,4172157981,0.25,0.3,1.336653388,1.188945019,43.943956
167,4172157981,0.275,0.3,1.329993117,1.215888178,46.547686
168,4172157981,0.3,0.3,1.329833281,1.210786808,45.112688
