iteration,seed,last_activation,last_perf,min_perf,time
1,1503344243,relu,1.282028461,1.163970852,45.495567
2,1503344243,leaky_relu,1.239771366,1.130956876,48.053385
0,2356507177,linear,1.182596231,1.064557731,47.828088
1,2356507177,relu,1.274711025,1.056519294,46.403561
2,2356507177,leaky_relu,1.26445744,1.148714292,47.79786
0,2285475609,linear,1.210228539,1.115622032,49.488086
1,2285475609,relu,1.300230479,1.187808883,48.469164
2,2285475609,leaky_relu,1.294561636,1.191766405,47.752902
0,15436104,linear,1.24530853,1.117094016,50.576426
1,15436104,relu,1.2909235,1.165613019,45.061993
2,15436104,leaky_relu,1.296512699,1.166346633,45.351761
0,3135070872,linear,1.210754192,1.111757278,46.363774
1,3135070872,relu,1.250688982,1.116126537,44.650323
2,3135070872,leaky_relu,1.24488312,1.150915802,46.056871
0,3894743432,linear,1.278556311,1.132972825,49.047702
1,3894743432,relu,1.286651015,1.173918819,47.830202
2,3894743432,leaky_relu,1.227887225,1.148882198,51.089686
0,2730195939,linear,1.287461877,1.156770027,49.27018
1,2730195939,relu,1.296111989,1.18244344,48.365547
2,2730195939,leaky_relu,1.281960142,1.175690424,50.058314
0,1202388153,linear,1.287067056,1.182134366,45.001083
1,1202388153,relu,1.258972347,1.149283135,48.154204
2,1202388153,leaky_relu,1.278985214,1.145224738,46.203712
0,814407352,linear,1.227582955,1.152922058,48.249947
1,814407352,relu,1.281090057,1.161245859,47.170373
2,814407352,leaky_relu,1.214840353,1.109529662,48.485676
0,1583732876,linear,1.315740132,1.224968886,48.571372
1,1583732876,relu,1.237067294,1.102335715,49.892652
2,1583732876,leaky_relu,1.268799162,1.192656636,48.498621
0,2393186890,linear,1.301808453,1.205501771,46.827374
1,2393186890,relu,1.297887313,1.16979959,48.648829
2,2393186890,leaky_relu,1.25146693,1.117629039,48.838897
0,1301820220,linear,1.27377944,1.152503443,50.19376
1,1301820220,relu,1.203956532,1.093223345,50.872034
2,1301820220,leaky_relu,1.224386048,1.149842703,49.129514
0,2358072020,linear,1.225297773,1.118628931,49.226529
1,2358072020,relu,1.339580131,1.193782961,46.945975
2,2358072020,leaky_relu,1.299677145,1.170133698,47.293918
0,2700482112,linear,1.202427399,1.072366846,48.250018
1,2700482112,relu,1.228091228,1.073793006,48.15543
2,2700482112,leaky_relu,1.170092142,1.025414002,51.785339
0,3109500422,linear,1.294645572,1.193209016,46.602009
1,3109500422,relu,1.314561164,1.170968115,46.837911
2,3109500422,leaky_relu,1.324961805,1.17553848,46.740912
0,3239819708,linear,1.220532167,1.140381467,45.644295
1,3239819708,relu,1.267276192,1.17057122,46.64814
2,3239819708,leaky_relu,1.247407579,1.173544788,47.699585
0,3114325695,linear,1.288817716,1.206251967,46.365671
1,3114325695,relu,1.284289229,1.175095606,48.347333
2,3114325695,leaky_relu,1.259941888,1.150705147,46.671693
0,198907119,linear,1.24569546,1.126842546,48.979938
1,198907119,relu,1.207849884,1.118313527,48.493965
2,198907119,leaky_relu,1.176835752,1.090141678,49.376623
0,1977386946,linear,1.212812054,1.135303545,49.938083
1,1977386946,relu,1.294926429,1.214432716,48.315836
2,1977386946,leaky_relu,1.297953737,1.197692382,46.703554
0,1783352552,linear,1.263686192,1.130719483,49.507297
1,1783352552,relu,1.332804954,1.169185519,50.328505
2,1783352552,leaky_relu,1.21816411,1.073328078,52.090688
0,1164314768,linear,1.270512223,1.094662547,49.34459
1,1164314768,relu,1.264339423,1.135117638,47.479647
2,1164314768,leaky_relu,1.2038764,1.139456213,48.793575
0,3717527025,linear,1.212578762,1.118145752,46.51999
1,3717527025,relu,1.222056222,1.064678097,50.892563
2,3717527025,leaky_relu,1.190558434,1.096752036,48.215439
0,2261717901,linear,1.30151155,1.176766813,48.428821
1,2261717901,relu,1.324913585,1.201595604,47.2845
2,2261717901,leaky_relu,1.317329955,1.18441081,47.323314
0,98980686,linear,1.328253162,1.219679296,44.479413
1,98980686,relu,1.257777488,1.162910807,45.920019
2,98980686,leaky_relu,1.213420999,1.126201987,51.887965
0,2529802459,linear,1.284077895,1.198133421,47.929074
1,2529802459,relu,1.280333602,1.170723152,51.099735
2,2529802459,leaky_relu,1.274900734,1.174787533,49.074939
0,2643048380,linear,1.195679307,1.082878149,50.236583
1,2643048380,relu,1.292893016,1.185156965,49.678964
2,2643048380,leaky_relu,1.293022656,1.183496034,47.686936
0,1421054458,linear,1.279100466,1.149336541,46.236196
1,1421054458,relu,1.25338974,1.138649893,45.52031
2,1421054458,leaky_relu,1.274262106,1.156670821,48.002582
